acceptingOrders,acceptingOrdersTimestamp,active,approved,archived,automaticallyActive,automaticallyResolved,bestAsk,bestBid,category,categoryMailchimpTag,clearBookOnStart,clobRewards,clobTokenIds,closed,closedTime,commentsEnabled,competitive,conditionId,createdAt,createdBy,creator,customLiveness,cyom,denominationToken,deploying,deployingTimestamp,description,disqusThread,enableOrderBook,endDate,endDateIso,eventStartTime,event_id,event_slug,event_title,featured,fee,feesEnabled,formatType,fpmmLive,funded,gameId,gameStartTime,groupItemRange,groupItemThreshold,groupItemTitle,hasReviewedDates,holdingRewardsEnabled,icon,id,image,lastTradePrice,line,liquidity,liquidityAmm,liquidityClob,liquidityNum,lowerBound,mailchimpTag,makerBaseFee,manualActivation,marketGroup,marketMakerAddress,marketType,negRisk,negRiskMarketID,negRiskOther,negRiskRequestID,new,notificationsEnabled,oneDayPriceChange,oneHourPriceChange,oneMonthPriceChange,oneWeekPriceChange,oneYearPriceChange,orderMinSize,orderPriceMinTickSize,outcomePrices,outcomes,pagerDutyNotificationEnabled,pendingDeployment,question,questionID,ready,readyForCron,resolutionSource,resolvedBy,restricted,rewardsMaxSpread,rewardsMinSize,rfqEnabled,secondsDelay,sentDiscord,seriesColor,showGmpOutcome,showGmpSeries,slug,sponsorImage,sportsMarketType,spread,startDate,startDateIso,subcategory,submitted_by,takerBaseFee,teamAID,teamBID,twitterCardImage,twitterCardLastRefreshed,twitterCardLastValidated,twitterCardLocation,umaBond,umaEndDate,umaEndDateIso,umaResolutionStatus,umaResolutionStatuses,umaReward,updatedAt,updatedBy,upperBound,volume,volume1mo,volume1moAmm,volume1moClob,volume1wk,volume1wkAmm,volume1wkClob,volume1yr,volume1yrAmm,volume1yrClob,volume24hr,volume24hrAmm,volume24hrClob,volumeAmm,volumeClob,volumeNum,wideFormat,topic,p_yes,p_no,resolved_label
False,2025-11-18T16:45:03Z,True,True,False,True,True,0.001,,,,True,,"[""26859249203072334821707962083356121468954319877781909826886398502539402690686"", ""65238207787531859632715612644296942319777845928324151228463057522053669156118""]",True,2025-11-25 08:12:41+00,,0.0,0xe4d76ac59cbd2e39541b01d7823771ccfde1282fe8b0ea1bc354e17e0b2b087a,2025-11-18T00:06:23.410999Z,,,0.0,False,,False,2025-11-18T16:40:23.585487Z,"The Goodreads Choice Awards are presented annually by Goodreads.com. For the 2025 Goodreads Choice Awards, the winners will be announced on December 4, 2025.

This market will resolve according to the listed book that wins the Readers' Favorite Fantasy award in the 2025 Goodreads Choice Awards.

If, for any reason, no winner is declared by December 31, 2025, 11:59 PM ET, this market will resolve to ""Other"".

In the case of a tie for the winner, this market will resolve in favor of the listed book that comes first in alphabetical order.

The resolution source will be the Goodreads website (https://www.goodreads.com/choiceawards/best-books-2025); however, other credible reporting may be used.",,True,2025-12-04T00:00:00Z,2025-12-04,,84017,goodreads-choice-awards-readers-favorite-fantasy,Goodreads Choice Awards: Readers' Favorite Fantasy,False,,False,,,False,,,,11.0,A Resistance of Witches (Morgan Ryan),True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/goodreads-choice-awards-readers-favorite-fiction-BouS9x2Vx3MS.png,688360,https://polymarket-upload.s3.us-east-2.amazonaws.com/goodreads-choice-awards-readers-favorite-fiction-BouS9x2Vx3MS.png,,,0.0,0.0,0.0,0.0,,,,False,,,,True,0x28a8a0d07d32c9d1b7f0ef25f553125dafbef16dc6fbbf66b8a7f91c27882400,False,0xd632d08097ac62472466876a332faab79a5676610f9553d900f6cdd3fc37d1ae,False,,-0.033,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will A Resistance of Witches (Morgan Ryan) win Readers’ Favorite Fantasy in the 2025 Goodreads Choice Awards?,0x28a8a0d07d32c9d1b7f0ef25f553125dafbef16dc6fbbf66b8a7f91c2788240b,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,will-a-resistance-of-witches-morgan-ryan-win-readers-favorite-fantasy-in-the-2025-goodreads-choice-awards,,,0.001,2025-11-18T16:45:25.944582Z,2025-11-18,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-25T08:12:41Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-11-25T08:13:02.296696Z,,,3166.0,55.0,,55.0,55.0,,55.0,55.0,,55.0,,,,,3166.0,3166.0,,Other,0.000000,1.000000,NO
False,2025-11-14T19:38:06Z,True,True,False,True,True,0.001,,,,True,,"[""922434892607901636098128206125964807422485645764727366591604723239357886081"", ""102029394941572306399825719515917136623728849057876641851777541797947669593284""]",True,2025-11-28 01:10:47+00,,,0xc47fab91af3670e7fdbe4523d30cb2dd08e97b381378f2d3bd3368faefcd3ec0,2025-11-14T19:30:01.06586Z,,,0.0,False,,False,2025-11-14T19:33:22.331255Z,"In the upcoming game, scheduled for November 27, 2025
If SK Puntigamer Sturm Graz wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-27T20:00:00Z,2025-11-27,,81581,uel-pao2-stu4-2025-11-27,Panathinaikós AO vs. SK Puntigamer Sturm Graz,False,,False,,,False,,2025-11-27 20:00:00+00,,2.0,SK Puntigamer Sturm Graz,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png,682801,https://polymarket-upload.s3.us-east-2.amazonaws.com/uel.png,1.0,,,,,,,,,False,,,,True,0xbae66f7ece4bc02bc571c8f9badec281a7ce9491b525b5cf97cc984d848c7100,False,0x0655148d3e101ab858ae8bab35106fd4fe51d1c56fdf76ca054313dc47b303b0,False,,-0.1695,-0.1545,,-0.1695,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will SK Puntigamer Sturm Graz win on 2025-11-27?,0xbae66f7ece4bc02bc571c8f9badec281a7ce9491b525b5cf97cc984d848c7102,False,,https://www.uefa.com/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,uel-pao2-stu4-2025-11-27-stu4,,,0.001,2025-11-14T19:38:27.804463Z,2025-11-14,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-28T01:10:47Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-29T00:46:52.780689Z,,,26478.702783,26478.702783,,26478.702783,26460.964692999994,,26460.964692999994,26478.702783,,26478.702783,,,,,26478.702783,26478.702783,,Sports,0.000000,1.000000,NO
False,2025-10-12T04:15:01Z,True,True,False,True,True,0.001,,,,True,,"[""40352113796953139706528279722266484529052265109152296128474505787508966651823"", ""87476948579632640308887601861258892466229612704935748258423073758233632660880""]",True,2025-11-08 17:47:33+00,,,0x2a473393aa3c754daab773034941209f4dfba9bba873f3a2b8b2efe866d64cae,2025-10-12T04:00:05.275428Z,,,0.0,False,,False,2025-10-12T04:00:42.532474Z,"In the upcoming game, scheduled for November 8, 2025
If Millwall FC wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-08T12:30:00Z,2025-11-08,,58252,elc-mil-pne-2025-11-08,Millwall FC vs. Preston North End FC,False,,False,,,False,,2025-11-08 12:30:00+00,,0.0,Millwall FC,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/efl-championship-logo.png,632165,https://polymarket-upload.s3.us-east-2.amazonaws.com/efl-championship-logo.png,1.0,,,,,,,,,False,,,,True,0x1b246436c9fc5b8c36c3161a7cde8932f2892ff870d34df23c87684831af6300,False,0x24c54373e3d85f68b4f69ccc4f39b576c3f538babd856e2afe93ce4f93d23ab0,False,,-0.035,-0.03,,-0.105,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Millwall FC win on 2025-11-08?,0x1b246436c9fc5b8c36c3161a7cde8932f2892ff870d34df23c87684831af6300,False,,https://www.efl.com/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,elc-mil-pne-2025-11-08-mil,,,0.001,2025-10-12T04:15:23.124078Z,2025-10-12,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-08T17:47:33Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-09T16:32:57.630922Z,,,3314.209603,3314.209603,,3314.209603,3314.209603,,3314.209603,3314.209603,,3314.209603,,,,,3314.209603,3314.209603,,Sports,0.000000,1.000000,NO
False,2025-04-23T04:42:08Z,True,True,False,True,True,0.001,,,,True,,"[""5050554124936069871139818899328215965898339526326966406902808468190221535557"", ""56415249625642572329594325338537624607575128678020594497394992693336058207711""]",True,2025-09-09 00:26:12+00,,0.0,0xabcc35735f43a3186cd75013d228519a888e9741e0524a26c257dc47250264e1,2025-04-22T21:33:06.805531Z,,,,False,,False,,"This market will resolve according to the driver that finishes 2nd in the driver standings for the 2025 F1 season. Otherwise, this market will resolve to ""No"".

As soon as the results for the final scheduled race of the 2025 F1 season are known this market will resolve.

If at any point it becomes impossible for a listed driver to place 2nd in the driver standings for the 2025 F1 Drivers Championship based on the rules of F1 (e.g., they are mathematically eliminated from contention), this market will resolve to “No”.

If the F1 season has not been completed by February 28, 2026, 11:59 PM this market will resolve to “Other”.

The primary resolution source for this market will be official information from Formula 1.",,True,2025-12-07T12:00:00Z,2025-12-07,,23270,f1-drivers-champion-2nd-place,F1 Drivers Champion: 2nd Place,False,,False,,,False,,,,5.0,Andrea Kimi Antonelli,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/f1-constructors-champion-2025-PULWDiyoGXZ7.png,539034,https://polymarket-upload.s3.us-east-2.amazonaws.com/f1-constructors-champion-2025-PULWDiyoGXZ7.png,0.001,,0.0,0.0,0.0,0.0,,,,False,,,,True,0x87e700ce87a38352da1e54f1f7c885518d60be29aede8e651c75326afe795200,False,0xaf902cdf877b2335a280c7317ddbdd8f7e36eb1c20efdf7d33e5ec49ea58dab3,False,,-0.0005,-0.0005,-0.001,-0.001,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will Andrea Kimi Antonelli finish second in the 2025 Drivers Championship?,0x87e700ce87a38352da1e54f1f7c885518d60be29aede8e651c75326afe795205,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,3.5,20,False,,,,False,False,will-andrea-kimi-antonelli-finish-second-in-the-2025-drivers-championship,,,0.001,2025-04-23T04:43:15.256Z,2025-04-23,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-09-09T00:26:12Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-09-09T00:26:31.323404Z,,,51249.777575,2506.992,,2506.992,0.55,,0.55,51249.77757499997,,51249.77757499997,,,,,51249.777575,51249.777575,,Other,0.000000,1.000000,NO
False,2025-10-13T15:21:21Z,True,True,False,True,True,1.0,0.999,,,True,,"[""65593145076266963138451634650684769215345164833341191803573898142521062506715"", ""16163813923341902276024292553999054583219414295951293409522413673491287984192""]",True,2025-10-14 21:39:49+00,,,0x06168e10b17ae6ba743fcd796a174489b95b5b1f0c64e5e08bb8c60147a99f5f,2025-10-13T15:15:02.854389Z,,,0.0,False,,False,2025-10-13T15:15:47.222802Z,"In the upcoming game, scheduled for October 14, 2025,
If Mozambique wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-10-14T16:00:00Z,2025-10-14,,58966,caf-som-moz-2025-10-14,Somalia vs. Mozambique,False,,False,,,False,,2025-10-14 16:00:00+00,,2.0,Mozambique,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/caf.png,633678,https://polymarket-upload.s3.us-east-2.amazonaws.com/caf.png,1.0,,,,,,,,,False,,,,True,0x0e72326c4f33dc3ee1cbda9799443e8d9b645f7eff8fbf8f61ac8d7eee623800,False,0x79da3743f4a0bfe4b2bf01b0758a17aab9e66eed5b522717866a1796bfa1ebf0,False,,0.3095,,,,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will Mozambique win on 2025-10-14?,0x0e72326c4f33dc3ee1cbda9799443e8d9b645f7eff8fbf8f61ac8d7eee623802,False,,fifa.com,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,caf-som-moz-2025-10-14-moz,,,0.001,2025-10-13T15:21:43.179513Z,2025-10-13,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-14T21:39:49Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-10-16T00:35:18.408072Z,,,8155.34162,8155.341620000002,,8155.341620000002,8155.341620000002,,8155.341620000002,8155.341620000002,,8155.341620000002,,,,,8155.34162,8155.34162,,Sports,1.000000,0.000000,YES
False,2025-11-10T07:02:52Z,True,True,False,True,True,1.0,0.999,,,True,,"[""6713056865156279688659940337585346316940871489549851579029012843841870874939"", ""100747700689935633204727802516178898651353550811861201667567483233592276336913""]",True,2025-11-23 18:17:23+00,,,0x5357d252f1b7619833b8f193c02fed4c78c37d17e94a07c5d19a409748405c23,2025-11-10T07:00:00.942853Z,,,0.0,False,,False,2025-11-10T07:00:44.892223Z,"In the upcoming game, scheduled for November 23, 2025
If the game ends in a draw, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve to ""Yes"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-23T13:00:00Z,2025-11-23,,77472,lal-ovi-ray-2025-11-23,Real Oviedo vs. Rayo Vallecano,False,,False,,,False,,2025-11-23 13:00:00+00,,1.0,Draw (Real Oviedo vs. Rayo Vallecano),True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/league-lal.png,673940,https://polymarket-upload.s3.us-east-2.amazonaws.com/league-lal.png,1.0,,,,,,,,,False,,,,True,0xfa3f46d68af22cf30ac906fc6e9a36cbf2f144e3218ac39e343bd2b44fbc4c00,False,0x5d445856e3005affdd8bbd652f00125687a5a3f13d6f3bc5d496ed347d88fa16,False,,0.145,0.165,,0.15,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will Real Oviedo vs. Rayo Vallecano end in a draw?,0xfa3f46d68af22cf30ac906fc6e9a36cbf2f144e3218ac39e343bd2b44fbc4c01,False,,https://www.laliga.com/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,lal-ovi-ray-2025-11-23-draw,,,0.001,2025-11-10T07:03:14.119201Z,2025-11-10,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-23T18:17:23Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-11-25T00:30:52.430177Z,,,20675.493746,20675.493746000007,,20675.493746000007,20649.579773,,20649.579773,20675.493746000007,,20675.493746000007,,,,,20675.493746,20675.493746,,Sports,1.000000,0.000000,YES
False,2025-11-03T22:21:19Z,True,True,False,True,True,0.01,,,,True,,"[""30645818658981727755854519987053162661684365585183998528920349696151835694123"", ""74594520136919289378450912551363434747721861751654994139289202524227143716714""]",True,2025-11-09 22:11:27+00,,0.0,0x84745037174a459fe7808278b62d5b2bfca1d30d89a342f870e3197832443adb,2025-11-03T22:17:09.264042Z,,,0.0,False,,False,2025-11-03T22:17:29.11122Z,"In the upcoming Norway Eliteserien game between FK Haugesund and Molde FK, scheduled for November 9 at 1:15 PM ET:

This market will resolve to ""Yes"" if both FK Haugesund and Molde FK each score at least one goal during the game.

This market will resolve to ""No"" if either team fails to score (i.e., if one or both teams finish with zero goals).

If the game is postponed, this market will remain open until the game has been completed. If the game is canceled entirely, with no make-up game, this market will resolve 50–50.

If the game is started but not completed, this market will resolve according to the official final score published on eliteserien.no. This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-09T18:15:00Z,2025-11-09,,72397,nor-fkh-mol-2025-11-09-more-markets,FK Haugesund vs. Molde FK - More Markets,False,,False,,,False,,2025-11-09 18:15:00+00,,3.0,Both Teams to Score,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/norwegian-elite-2078e62a98.jpg,663804,https://polymarket-upload.s3.us-east-2.amazonaws.com/norwegian-elite-2078e62a98.jpg,,,0.0,0.0,0.0,0.0,,,,False,,,,False,,False,,False,,-0.31,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,FK Haugesund vs. Molde FK: Both Teams to Score,0xf927a89565afe53b584f642acc5f888322ce64a182299378df9d3c3070edfb91,False,,https://www.eliteserien.no/,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,0.0,0,False,3.0,,,,,nor-fkh-mol-2025-11-09-btts,,both_teams_to_score,0.01,2025-11-03T22:21:41.723475Z,2025-11-03,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-09T22:11:27Z,,resolved,"[""proposed""]",2.0,2025-11-09T22:11:49.12023Z,,,,,,,,,,,,,,,,,,,,Other,0.000000,1.000000,NO
False,2025-11-13T00:53:58Z,False,True,False,True,True,1.0,0.0,,,True,,"[""37820351131940157184321590212655348238143286504333721306803141779554147291060"", ""84150916011661392584663840066629248856440740977170883373372604601291460999126""]",True,2025-11-21 20:23:29+00,,0.0,0xbe531f0c84e49582bdefff92d853a2c58f36e1c24206575a9714b1e2f28a4862,2025-11-12T19:38:03.800174Z,,,0.0,False,,False,2025-11-13T00:50:26.36866Z,"This market will resolve according to the iOS app, ranked #1 in the United States on the iPhone Apple App Store's overall Top Charts under “Paid Apps”, as of 12:00 PM ET on the specified date.

To find the overall chart, click “Apps” at the bottom of the US iOS App Store app, scroll down to “Top Paid Apps” and click “See All.” Then under “Paid Apps” in the “Top Charts” section, you’ll see the list that will be used as the resolution source for this market (https://apps.apple.com/us/charts/iphone).",,True,2025-11-21T00:00:00Z,2025-11-21,,79972,1-paid-app-in-the-us-apple-app-store-on-november-21,#1 Paid App in the US Apple App Store on November 21?,False,,False,,,False,,,,16.0,App H,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/1-free-app-in-the-us-apple-app-store-on-october-10-VjezCsQutpq3.png,678925,https://polymarket-upload.s3.us-east-2.amazonaws.com/1-free-app-in-the-us-apple-app-store-on-october-10-VjezCsQutpq3.png,0.0,,0.0,0.0,0.0,0.0,,,,True,,,,True,0x4efb9f01c9e94ba55b0794f3e0a3720063ff9c433f9dcba4b885135f81712e00,False,0xf262f5f2177088d729d6ae09608a7f72e2d42ed28c6e56107bf417d3306bff68,False,,0.0,0.0,0.0,0.0,0.0,5.0,0.01,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will App H be #1 Paid App in the US Apple App Store on November 21?,0x4efb9f01c9e94ba55b0794f3e0a3720063ff9c433f9dcba4b885135f81712e10,False,,,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,,,,False,False,will-app-h-be-1-paid-app-in-the-us-apple-app-store-on-november-21,,,1.0,2025-11-13T00:54:19.787048Z,,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-21T20:23:29Z,,resolved,"[""proposed"", ""resolved""]",5.0,2025-11-21T20:23:51.010682Z,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,Business,0.000000,1.000000,NO
False,2025-09-30T01:00:59Z,True,True,False,True,True,0.001,,,,True,"[{""id"": ""36578"", ""conditionId"": ""0x7bef009493c1f7294ce8309288113b3861bc954ee7f7ece3366440369eef2e82"", ""assetAddress"": ""0x2791Bca1f2de4661ED88A30C99A7a9449Aa84174"", ""rewardsAmount"": 0, ""rewardsDailyRate"": 10, ""startDate"": ""2025-09-30"", ""endDate"": ""2500-12-31""}]","[""27240479424916036564200104325681920295246816700618646949178369337518949799556"", ""4711601571693165360860261111849480688143421074593498246021045049839122543001""]",True,2025-10-03 06:59:58+00,,,0x7bef009493c1f7294ce8309288113b3861bc954ee7f7ece3366440369eef2e82,2025-09-30T00:50:41.24306Z,,,0.0,False,,False,2025-09-30T01:00:29.306299Z,"This market will resolve to ""Yes"" if both the US Senate pass a government funding bill by October 2, 2025, 11:59 PM ET. Otherwise, this market will resolve to ""No"".

The primary resolution source for this market will be official information from the US Government. However, a consensus of credible reporting will also be used.",,True,2025-09-30T00:00:00Z,2025-09-30,,51835,will-the-senate-pass-funding-bill-by,Will the Senate pass funding bill by...?,False,,False,,,False,,,,2.0,October 2,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-senate-pass-funding-bill-by-7NO2CCO7a2Mk.png,617770,https://polymarket-upload.s3.us-east-2.amazonaws.com/will-senate-pass-funding-bill-by-7NO2CCO7a2Mk.png,1.0,,,,,,,,,False,,,,False,,False,,False,,-0.007,,,,,5.0,0.001,"[""0"", ""1""]","[""Yes"", ""No""]",False,False,Will the Senate pass funding bill by October 2?,0x34e06788f95b5b90a2cd4103091ea68ae3128a467564436179da828956aab83b,False,,,0x65070BE91477460D8A7AeEb94ef92fe056C2f2A7,True,4.5,200,False,,,,,,will-the-senate-pass-funding-bill-by-october-2,,,0.001,2025-09-30T01:01:19.416858Z,2025-09-30,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-10-03T06:59:58Z,,resolved,"[""proposed""]",5.0,2025-10-04T00:39:42.715378Z,,,3793.42532,3793.42532,,3793.42532,3793.42532,,3793.42532,3793.42532,,3793.42532,,,,,3793.42532,3793.42532,,Politics,0.000000,1.000000,NO
False,2025-11-16T05:15:15Z,True,True,False,True,True,1.0,0.999,,,True,,"[""20557944698865790419348485381294142464620379321993809518905208321584747178210"", ""65092211257869903008628716763448820461434988670360490975728184854897556391840""]",True,2025-11-29 19:45:23+00,,,0x9fa33cb1c2379fd2b08739a76e4d61ce07a5bb8f834d0b2ee1430106eaadbddd,2025-11-16T05:00:03.923519Z,,,0.0,False,,False,2025-11-16T05:00:39.840831Z,"In the upcoming game, scheduled for November 29, 2025
If Udinese Calcio wins, this market will resolve to ""Yes"".
Otherwise, this market will resolve to ""No"".
If the game is postponed, this market will remain open until the game has been completed.
If the game is canceled entirely, with no make-up game, this market will resolve ""No"".
This market refers only to the outcome within the first 90 minutes of regular play plus stoppage time.",,True,2025-11-29T14:00:00Z,2025-11-29,,82522,sea-par-udi-2025-11-29,Parma Calcio 1913 vs. Udinese Calcio,False,,False,,,False,,2025-11-29 14:00:00+00,,2.0,Udinese Calcio,True,False,https://polymarket-upload.s3.us-east-2.amazonaws.com/Serie-A-Logo.png,684960,https://polymarket-upload.s3.us-east-2.amazonaws.com/Serie-A-Logo.png,1.0,,,,,,,,,False,,,,True,0x267db63aeeb85ad8f64a83d2c0e2bbf2e3915d85cc4bff369f70fb1c61bdbe00,False,0x6ff47eb8e14bb650610718e3b9b2c06887eee564d614acc2edd82c91bb1bffbd,False,,-0.01,0.005,,-0.015,,5.0,0.001,"[""1"", ""0""]","[""Yes"", ""No""]",False,False,Will Udinese Calcio win on 2025-11-29?,0x267db63aeeb85ad8f64a83d2c0e2bbf2e3915d85cc4bff369f70fb1c61bdbe02,False,,https://www.legaseriea.it/,0x2F5e3684cb1F318ec51b00Edba38d79Ac2c0aA9d,True,0.0,0,False,3.0,,,,,sea-par-udi-2025-11-29-udi,,,0.001,2025-11-16T05:15:38.215736Z,2025-11-16,,0x91430CaD2d3975766499717fA0D66A78D814E5c5,,,,,,,,500.0,2025-11-29T19:45:23Z,,resolved,"[""proposed"", ""resolved""]",2.0,2025-12-01T00:30:54.666272Z,,,85504.776681,85504.77668099999,,85504.77668099999,85504.77668099999,,85504.77668099999,85504.77668099999,,85504.77668099999,,,,,85504.776681,85504.776681,,Sports,1.000000,0.000000,YES
